variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
delta_r[10],0.0238364090031583,0.02427145,0.152134888452114,0.13989302103,-0.2172485,0.2690757,1.00089385980462,3501.05398110119,3446.96114664289
delta_r[11],0.02216174781665,0.014838,0.236316552212902,0.2151586185,-0.35074185,0.4146957,1.00005576362512,5315.41980333985,3539.56813952828
delta_r[12],0.02475276095565,0.01508785,0.300213464805852,0.27372257871,-0.45663415,0.5273428,1.00029622418258,5767.96492235025,3465.68530813161
delta_r[13],0.0272971240445,0.01650315,0.348987530870772,0.31067860761,-0.52119355,0.60443075,1.00027971829375,5713.04709901727,3358.30004158083
delta_r[14],0.03119408674731,0.0120057,0.385778422010228,0.34217992872,-0.58847025,0.6987814,1.0005453472149,5901.16131129944,3086.53534565749
mean_beta_cases[1],148598.80125,147166.5,17133.3416074685,14839.3434,123564.15,177249.35,1.00106630669143,3979.73360231693,3016.60872074348
mean_beta_cases[2],127986.46995,127575,11572.8524255785,10145.4318,109843.85,146951.55,1.00008235409215,5121.35089886883,3071.17594454324
mean_beta_cases[3],103138.795975,102918.5,9703.98800690628,8204.85666,88049.645,118963.35,1.00124708062267,4542.24639363818,3275.38925613252
mean_beta_cases[4],76392.85655,76128.05,7351.64596890384,6200.52972000001,64958.86,88523.5,1.00097105610266,4471.17229404268,2834.84064304135
mean_beta_cases[5],52674.250225,52521.35,5085.85335670539,4321.70487,44708.73,61011.135,1.00204187862124,3762.62510002407,2971.63850994828
mean_beta_cases[6],33305.942225,33116.05,3331.44223821924,2773.27743,28370.095,38892.725,0.999936700837998,4304.35347698245,2739.53122126207
mean_beta_cases[7],20226.765625,20153.35,1986.71431974704,1688.16249,17133.7,23464.95,1.0009854837617,4534.51577887959,3183.29824143477
mean_beta_cases[8],11394.44568,11396.25,1139.57005954384,1001.19978,9544.9135,13228.075,0.99999518644119,4387.14276229838,3102.59713561544
mean_beta_cases[9],5772.339905,5708.66,770.609173342331,707.630154,4657.927,7046.188,1.00148080261937,2803.87237098944,2236.64907133664
mean_beta_cases[10],2933.40107,2869.53,636.46658351141,616.368711,2010.6255,4033.8215,1.00323667699086,1984.9348210027,2584.65451911589
mean_beta_cases[11],1557.914944,1498.005,529.27064915423,518.969304,806.6711,2474.0375,1.00249104681407,2114.43174799382,2722.18283044461
mean_beta_cases[12],855.402669275,777.826,432.059125079406,399.064029,303.3711,1657.91,1.00156972930368,2396.97045934817,3479.87679917454
mean_beta_cases[13],494.963885825,404.3925,365.342976380023,274.392195,107.23875,1165.0545,1.00107971014139,2736.4875860095,3366.57914657923
mean_beta_cases[14],307.1349455225,214.193,354.147345323676,180.52263621,36.05145,862.3842,1.00069885351051,3038.75623188879,3470.40482708989
mean_beta_cases[15],209.6948244935,111.972,425.884228264491,112.49738997,11.607995,660.16025,1.00048840339475,3301.28250252987,3421.73130926665
mean_delta_cases[1],1089.1709195,1075.885,177.488158514072,173.9579058,820.578,1403.3015,1.00105200539501,6283.33485509259,2860.42815950545
mean_delta_cases[2],1376.747634,1354.505,251.404111324317,246.608271,1010.002,1815.68,1.00186002453868,5199.8681030936,3265.42642918104
mean_delta_cases[3],1671.9904715,1636.685,370.399652175243,362.821872,1126.897,2325.2105,1.0001360844274,3919.46469014238,3384.10900152809
mean_delta_cases[4],1897.595527,1832.725,481.268935037352,459.035199,1225.9995,2783.3855,1.00090178992042,3042.66717945259,2922.66324628942
mean_delta_cases[5],2045.01692825,1955.34,556.865371058163,528.042816,1305.918,3079.789,1.00143824452329,2414.07482221356,2895.18284390876
mean_delta_cases[6],2126.79266625,2045.33,564.889256802778,547.442637,1374.764,3157.108,1.00167431985169,2204.73597240137,3105.63262299973
mean_delta_cases[7],2311.13519,2240.835,508.109651063223,459.917346,1627.886,3222.612,1.00093613933585,2784.22693852543,3181.64692227326
mean_delta_cases[8],2516.0626075,2477.95,443.793586394347,377.24757,1861.1225,3269.5155,1.00024236614563,3969.23499824186,3219.21703196563
mean_delta_cases[9],2555.732715,2547.185,475.592420391524,428.412096,1805.8545,3320.4845,1.00024843273283,3597.36005341667,2919.31753847146
mean_delta_cases[10],2560.35968025,2539.96,592.171404624853,533.328285,1644.6935,3507.7985,1.00093555793961,2878.15065916921,2968.66808788173
mean_delta_cases[11],2664.34707075,2614.25,810.501415244167,699.994764,1526.8405,3903.908,1.00198600176719,2500.3055171061,3073.2212105754
mean_delta_cases[12],2885.57197375,2614.9,1512.15757184611,1076.619642,1298.5045,5268.517,1.00164981744781,2871.88294664835,3194.5221748478
mean_delta_cases[13],3417.438444225,2608.68,3554.35509476395,1557.879015,947.71325,8059.443,1.00108687998574,3637.8247847705,3333.37978813896
mean_delta_cases[14],4622.94874875,2630.39,9062.32164711116,2103.0681,602.30315,13654.165,1.00070211179423,4145.20147873816,3433.19145021409
mean_delta_cases[15],7557.31487075,2667.045,25994.1227597731,2635.6951152,372.4153,24000.6399999999,1.00042069969075,4531.15681409825,3567.39082512182
mean_cases[1],149687.9811,148268,17143.7359882275,14894.9409,124631.85,178177.8,1.00113221232233,3980.35532243602,3016.60872074348
mean_cases[2],129363.221,128978,11627.3986446765,10168.4121,111039.9,148255.4,1.00018626284925,5128.06340974345,3053.91423112552
mean_cases[3],104810.7893,104611,9822.5929293728,8336.80806,89553.275,120895.35,1.0011833926131,4578.54907290547,3267.64563748057
mean_cases[4],78290.452425,78094.95,7497.35087158171,6319.73076,66605.255,90706.985,1.00099786960049,4564.0444219629,2646.06223010414
mean_cases[5],54719.266975,54608.3,5226.30763742981,4418.88930000001,46505.33,63189.025,1.00160215185104,3907.09746886148,2859.76860330043
mean_cases[6],35432.735525,35227.8,3461.77499355417,2854.37565000001,30386.97,41272.295,1.00065901766625,4519.82276590735,2771.15107330548
mean_cases[7],22537.900625,22458,2142.8575837496,1757.6223,19203.9,26037.21,1.00008246401046,4770.0827600614,3439.89045478295
mean_cases[8],13910.50874,13918.2,1318.93419459313,1161.32058,11807.055,15962.95,0.999915722195337,4478.12257538214,3300.76806925038
mean_cases[9],8328.072505,8239.565,866.068396116417,734.761733999997,7117.6415,9759.3955,1.00083609358623,4017.41552535529,2901.61346743023
mean_cases[10],5493.7609075,5404.05,675.26585036378,501.652536000001,4649.2325,6633.627,1.00089956017807,3543.87807339239,2945.8910346453
mean_cases[11],4222.262025,4119.225,769.282495739642,480.414291000001,3373.5235,5410.7735,1.00093310402787,3903.05071028731,3160.94308406515
mean_cases[12],3740.9746725,3477.095,1515.65114505521,1006.863312,2180.5165,6016.2,1.00062822372561,4125.07486970485,3617.32719641167
mean_cases[13],3912.4024165,3130.32,3592.75612173833,1604.477133,1337.6545,8803.38,1.00062255665881,4456.04230330558,3545.755501214
mean_cases[14],4930.084431725,2943.975,9111.75800938197,2184.574035,804.55305,14168.3,1.00034580626161,4575.26868433043,3515.26710434422
mean_cases[15],7767.009852375,2844.27,26057.8027007577,2711.638335,460.50895,24143,1.00016586485844,4758.53785308644,3511.38361970079
frac_delta[1],0.00736023378,0.00724669,0.0014157202105942,0.001367654022,0.0052822735,0.009928624,1.00229930869949,5005.87123418703,2846.87702510012
frac_delta[2],0.0106888251875,0.01050995,0.00196732496943555,0.001908513915,0.007759975,0.014132035,1.00267749170956,4807.44205424678,3231.38623901635
frac_delta[3],0.015981058725,0.01568225,0.00335369168321052,0.00328121619,0.01109222,0.022007195,1.00036931973145,3651.23134029272,3337.47655440051
frac_delta[4],0.0242629544725,0.0235508,0.00581639006698004,0.0055767999,0.01628082,0.03490921,1.00104837713135,2654.24841246132,2899.17537636438
frac_delta[5],0.0374178494,0.03580825,0.00971144516882253,0.00941992149,0.02468149,0.054990145,1.00185373679679,2107.44265330671,3138.93774245108
frac_delta[6],0.060106693175,0.05799485,0.0152120039379801,0.01537626699,0.0401685,0.08776743,1.00147673351261,1996.65254059053,3199.36918977065
frac_delta[7],0.102583629975,0.09957835,0.020483468879561,0.01891464015,0.07553349,0.13872735,1.00051026427053,2575.22419412815,3186.62152312778
frac_delta[8],0.1808485684,0.17867,0.0263891815035465,0.0206978373,0.14308835,0.22574275,1.00016162541775,3796.9578922769,2717.66660091758
frac_delta[9],0.30746107985,0.311463,0.0499861995382424,0.0487693857,0.22150055,0.3813734,1.00132445953947,2764.64905507614,2679.43330555207
frac_delta[10],0.466637774875,0.472728,0.0924461230051431,0.0965128122,0.31201875,0.60791895,1.00255968554619,2194.4770001039,2912.36355282463
frac_delta[11],0.62620921765,0.63836,0.124251874844659,0.1294665624,0.40782955,0.80917165,1.00303145220869,2079.59249178486,3136.90055506756
frac_delta[12],0.751819024775,0.775692,0.131623374145934,0.1314154401,0.50924135,0.92465035,1.002904409221,2090.05076201617,3162.88864992025
frac_delta[13],0.837270523925,0.8687115,0.123246342926548,0.1059236157,0.6101124,0.97464805,1.00266377831872,2189.45633864956,2898.91456972875
frac_delta[14],0.89165812775,0.926124,0.111283746765684,0.0749862015000001,0.6887717,0.99183115,1.00232271004945,2306.12178828899,3183.75508421812
frac_delta[15],0.925691210675,0.9594645,0.101098918172953,0.0483379491,0.7597505,0.99749345,1.00193177266634,2415.8079739897,3124.53444195541
phi[1],83.543425165,57.20135,96.0978924416802,48.20206881,10.335945,238.19565,1.00081792819791,1521.49849155481,2374.2432098565
phi[2],272.499807885,107.2845,845.907409642155,101.82978645,21.60776,915.281399999998,1.00272085561681,1903.92534961168,2792.58999118011
sim_delta_cases[1],1092.05625,1067,262.434961682349,231.2856,717,1547.15,1.00051021810617,5016.68620629107,3565.61808556655
sim_delta_cases[2],1380.18225,1346,349.048427494125,317.2764,878,1991.05,0.99967666661798,4945.14504728686,3673.61875411683
sim_delta_cases[3],1670.00275,1617,466.496919696646,438.8496,1016.95,2490.1,1.00024989773046,3663.13488178221,3504.99628662615
sim_delta_cases[4],1898.18325,1814.5,594.537456234806,536.7012,1100.95,2982.05,1.0010272816314,3212.47966529494,3135.93125795986
sim_delta_cases[5],2042.7165,1927.5,666.746480189406,589.3335,1159.95,3290.1,1.00123003252406,2914.30097764153,3531.53633468011
sim_delta_cases[6],2123.13025,2013,675.360960073601,625.6572,1239.95,3365.1,1.00078558757739,2888.19481817758,2634.69833326902
sim_delta_cases[7],2313.93425,2220,663.924404831431,564.8706,1443.9,3472.05,1.00126687199698,3184.68715677451,3303.70395600149
